web-scraper-order,web-scraper-start-url,pagination,product_url,product_url-href,category,sub-categories,item_reviewed,price,image_url-src
"1646839459-3615","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=26","Disney
							
						

                            Disney Mickey Mouse Flip To Do List","https://www.primark.com/en/all-products/homeware/shop-by-room/study-desk-accessories/disney-mickey-mouse-flip-to-do-list/p/210164840","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""study & desk""}]","Disney Mickey Mouse Flip To Do List","£3.00","https://primedia.primark.com/i/primark/210164840-01?w=1000&h=1000&img404=missing_product&v=1646839457466&locale=en-*,*"
"1646835856-2913","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=11","New
                        

                        
		

                            Primark Cares Blue Workout T-Shirt","https://www.primark.com/en/all-products/menswear/mens-clothing/sports-gym-wear/primark-cares-blue-workout-t-shirt/p/210202297","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""sportswear""}]","Primark Cares Blue Workout T-Shirt","£4.00","https://primedia.primark.com/i/primark/210202297-01?w=1000&h=1000&img404=missing_product&v=1646835854459&locale=en-*,*"
"1646833524-2454","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=2","New
                        

                        
		

                            Baby Boy Yellow Sport Print Joggers","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-boy-yellow-sport-print-joggers/p/210193615","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Boy Yellow Sport Print Joggers","£3.00","https://primedia.primark.com/i/primark/210193615-01?w=1000&h=1000&img404=missing_product&v=1646833521783&locale=en-*,*"
"1646833403-2434","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Older Girl Grey Disney Minnie Mouse All Over Print Leisure Suit Set 2 Piece","https://www.primark.com/en/all-products/kids/boys-clothes/pyjamas/older-girl-grey-disney-minnie-mouse-all-over-print-leisure-suit-set-2-piece/p/210185535","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""kids pyjamas""}]","Older Girl Grey Disney Minnie Mouse All Over Print Leisure Suit Set 2 Piece","£12.00","https://primedia.primark.com/i/primark/210185535-01?w=1000&h=1000&img404=missing_product&v=1646833393702&locale=en-*,*"
"1646845325-4737","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=49","Pink Luggage Strap","https://www.primark.com/en/all-products/homeware/seasonal-gift/luggage-travel-essentials/pink-luggage-strap/p/127647186","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""luggage & travel essentials""}]","Pink Luggage Strap","£1.50","https://primedia.primark.com/i/primark/127647186-01-Pink-Luggage-Strap?w=1000&h=1000&img404=missing_product&v=1646845322108&locale=en-*,*"
"1646839636-3648","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=27","Ps Sand Square Glossy False Nails Set","https://www.primark.com/en/all-products/cosmetics/makeup/false-nails-polishes/ps-sand-square-glossy-false-nails-set/p/210163609","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""false nails & polishes""}]","Ps Sand Square Glossy False Nails Set","£1.00","https://primedia.primark.com/i/primark/210163609-01?w=1000&h=1000&img404=missing_product&v=1646839632674&locale=en-*,*"
"1646839154-3554","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=25","Ps Futures Bright Lip Balm","https://www.primark.com/en/all-products/cosmetics/makeup/lipstick-glosses-liners/ps-futures-bright-lip-balm/p/210144555","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lipstick, lip glosses & lip liner""}]","Ps Futures Bright Lip Balm","£2.00","https://primedia.primark.com/i/primark/210144555-01?w=1000&h=1000&img404=missing_product&v=1646839151441&locale=en-*,*"
"1646839010-3526","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=24","Black Gold Leaf Print Napkins","https://www.primark.com/en/all-products/homeware/shop-by-room/itchenware-tableware/black-gold-leaf-print-napkins/p/210106684","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""kitchen & dining""}]","Black Gold Leaf Print Napkins","£5.00","https://primedia.primark.com/i/primark/210106684-01?w=1000&h=1000&img404=missing_product&v=1646839009357&locale=en-*,*"
"1646844101-4489","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=44","Younger Boy Orange Cool Dude Embossed T-Shirt","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/younger-boy-orange-cool-dude-embossed-t-shirt/p/131486324","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""}]","Younger Boy Orange Cool Dude Embossed T-Shirt","£3.50","https://primedia.primark.com/i/primark/131486324-01?w=1000&h=1000&img404=missing_product&v=1646844096930&locale=en-*,*"
"1646839968-3715","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=28","Younger Boy Blue Marvel Avengers Rainboots","https://www.primark.com/en/all-products/kids/boys-clothes/boys-shoes/younger-boy-blue-marvel-avengers-rainboots/p/210116763","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boys shoes""}]","Younger Boy Blue Marvel Avengers Rainboots","£12.00","https://primedia.primark.com/i/primark/210116763-01?w=1000&h=1000&img404=missing_product&v=1646839964968&locale=en-*,*"
"1646843721-4413","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=42","Heart Cutter Baking Kit In Jar","https://www.primark.com/en/all-products/homeware/seasonal-gift/novelty-presents-gadgets/heart-cutter-baking-kit-in-jar/p/133633287","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""gifts: games, mugs & gadgets""}]","Heart Cutter Baking Kit In Jar","£4.00","https://primedia.primark.com/i/primark/133633287-01?w=1000&h=1000&img404=missing_product&v=1646843717878&locale=en-*,*"
"1646842389-4148","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=37","White Rouched Strap Midi Dress","https://www.primark.com/en/all-products/womenswear/clothing/dresses/white-rouched-strap-midi-dress/p/210041955","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""dresses""}]","White Rouched Strap Midi Dress","£15.00","https://primedia.primark.com/i/primark/210041955-01?w=1000&h=1000&img404=missing_product&v=1646842385823&locale=en-*,*"
"1646834910-2720","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=7","New
                        

                        
		

                            Baby Girl Multicolour Floral All Over Print Swimsuit","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/baby-girl-multicolour-floral-all-over-print-swimsuit/p/210177279","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Baby Girl Multicolour Floral All Over Print Swimsuit","£2.80","https://primedia.primark.com/i/primark/210177279-01?w=1000&h=1000&img404=missing_product&v=1646834907591&locale=en-*,*"
"1646841078-3882","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Brown Faux Fur Rug","https://www.primark.com/en/all-products/homeware/shop-by-room/bathroom-accessories/brown-faux-fur-rug/p/210089900","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""bathroom accessories""}]","Brown Faux Fur Rug","£25.00","https://primedia.primark.com/i/primark/210089900-01?w=1000&h=1000&img404=missing_product&v=1646841074793&locale=en-*,*"
"1646844380-4546","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=45","PS Pro Longwear Natural Luminous Serum Foundation 213 Warm","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-pro-longwear-natural-luminous-serum-foundation-213-warm/p/131631358","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","PS Pro Longwear Natural Luminous Serum Foundation 213 Warm","£6.00","https://primedia.primark.com/i/primark/131631358-01?w=1000&h=1000&img404=missing_product&v=1646844376077&locale=en-*,*"
"1646835484-2836","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=10","New
                        

                        
		

                            Newborn Baby Girl Blue and Peach Chambray Dungaree Set","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-clothing-essentials/newborn-baby-girl-blue-and-peach-chambray-dungaree-set/p/210188818","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby clothing essentials""}]","Newborn Baby Girl Blue and Peach Chambray Dungaree Set","£9.00","https://primedia.primark.com/i/primark/210188818-01?w=1000&h=1000&img404=missing_product&v=1646835481467&locale=en-*,*"
"1646833514-2452","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=2","New
                        

                        
		

                            Blue Seascape Print Shorts","https://www.primark.com/en/all-products/menswear/mens-clothing/swim-trunks/blue-seascape-print-shorts/p/210224860","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""swimwear""}]","Blue Seascape Print Shorts","£5.00","https://primedia.primark.com/i/primark/210224860-01?w=1000&h=1000&img404=missing_product&v=1646833512320&locale=en-*,*"
"1646834739-2686","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Cream Lightweight Pyjama Top","https://www.primark.com/en/all-products/womenswear/clothing/pyjamas/cream-lightweight-pyjama-top/p/210198089","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""pyjamas""}]","Cream Lightweight Pyjama Top","£10.00","https://primedia.primark.com/i/primark/210198089-01?w=1000&h=1000&img404=missing_product&v=1646834735418&locale=en-*,*"
"1646836991-3144","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Beige High Shine Miami Briefs","https://www.primark.com/en/all-products/womenswear/clothing/underwear/lace-brazilian/beige-high-shine-miami-briefs/p/210160293","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""briefs & knickers""}]","Beige High Shine Miami Briefs","£1.50","https://primedia.primark.com/i/primark/210160293-01?w=1000&h=1000&img404=missing_product&v=1646836987692&locale=en-*,*"
"1646837072-3161","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Khaki Canvas Hiker Boots","https://www.primark.com/en/all-products/womenswear/shoes-boots/over-knee-chelsea-ankle/khaki-canvas-hiker-boots/p/210182407","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""boots""}]","Khaki Canvas Hiker Boots","£18.00","https://primedia.primark.com/i/primark/210182407-01?w=1000&h=1000&img404=missing_product&v=1646837069755&locale=en-*,*"
"1646833421-2437","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Younger Girl Pink Disney Minnie Mouse Nightdress","https://www.primark.com/en/all-products/kids/boys-clothes/pyjamas/younger-girl-pink-disney-minnie-mouse-nightdress/p/210221334","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""kids pyjamas""}]","Younger Girl Pink Disney Minnie Mouse Nightdress","£9.00","https://primedia.primark.com/i/primark/210221334-01?w=1000&h=1000&img404=missing_product&v=1646833420238&locale=en-*,*"
"1646844256-4520","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=45","Older Girl Follow Your Soul Pale Peach Double Hem Crew Neck Sweater","https://www.primark.com/en/all-products/kids/girls-clothes/older/hoodies-t-shirts/older-girl-follow-your-soul-pale-peach-double-hem-crew-neck-sweater/p/133165157","kids clothes","[{""sub-categories"":""girls clothes""},{""sub-categories"":""older girls clothes""},{""sub-categories"":""older girls tops & hoodies""}]","Older Girl Follow Your Soul Pale Peach Double Hem Crew Neck Sweater","Currently Unavailable","https://primedia.primark.com/i/primark/133165157-01?w=1000&h=1000&img404=missing_product&v=1646844252398&locale=en-*,*"
"1646834681-2674","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Lilac Multifunctional Crossbody Camera Bag","https://www.primark.com/en/all-products/womenswear/accessories/handbags/crossbody/lilac-multifunctional-crossbody-camera-bag/p/210286377","all women's","[{""sub-categories"":""accessories""},{""sub-categories"":""handbags""},{""sub-categories"":""crossbody bags""}]","Lilac Multifunctional Crossbody Camera Bag","£12.00","https://primedia.primark.com/i/primark/210286377-01?w=1000&h=1000&img404=missing_product&v=1646834678028&locale=en-*,*"
"1646841656-3999","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=34","Beauty Coup Brow Tint Kit No 2 Brunette","https://www.primark.com/en/all-products/cosmetics/makeup/eyeshadow-palettes-eyeliners/beauty-coup-brow-tint-kit-no-2-brunette/p/210155872","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""eyeshadow palettes & eyeliners""}]","Beauty Coup Brow Tint Kit No 2 Brunette","£6.00","https://primedia.primark.com/i/primark/210155872-01?w=1000&h=1000&img404=missing_product&v=1646841652635&locale=en-*,*"
"1646841016-3869","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=31","Disney
							
						

                            Disney Mickey Mouse Head Wire Wall Art","https://www.primark.com/en/all-products/homeware/home-furnishings/home-decor-accessories/disney-mickey-mouse-head-wire-wall-art/p/210097472","homeware","[{""sub-categories"":""home furnishings""},{""sub-categories"":""home décor accessories""}]","Disney Mickey Mouse Head Wire Wall Art","£6.00","https://primedia.primark.com/i/primark/210097472-01?w=1000&h=1000&img404=missing_product&v=1646841013709&locale=en-*,*"
"1646844159-4501","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=44","PS Pro Longwear Radiant Matte Foundation 332 Neutral","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-pro-longwear-radiant-matte-foundation-332-neutral/p/131659490","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","PS Pro Longwear Radiant Matte Foundation 332 Neutral","£6.00","https://primedia.primark.com/i/primark/131659490-01?w=1000&h=1000&img404=missing_product&v=1646844156246&locale=en-*,*"
"1646842928-4257","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=39","Glass Oil Pourer 2 Pack Set","https://www.primark.com/en/all-products/homeware/shop-by-room/itchenware-tableware/glass-oil-pourer-2-pack-set/p/134296654","homeware","[{""sub-categories"":""all homeware""},{""sub-categories"":""kitchen & dining""}]","Glass Oil Pourer 2 Pack Set","£6.00","https://primedia.primark.com/i/primark/134296654-01?w=1000&h=1000&img404=missing_product&v=1646842925362&locale=en-*,*"
"1646840802-3827","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=30","Grey And Navy Baby Girl Ankle Leggings 2 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-girl-clothes/grey-and-navy-baby-girl-ankle-leggings-2-pack/p/210088534","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby girl clothes""}]","Grey And Navy Baby Girl Ankle Leggings 2 Pack","£3.00","https://primedia.primark.com/i/primark/210088534-01?w=1000&h=1000&img404=missing_product&v=1646840800774&locale=en-*,*"
"1646842580-4187","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=38","Pink Mixed Elastic Hair Ties 30 Pack","https://www.primark.com/en/all-products/kids/kids-accessories/pink-mixed-elastic-hair-ties-30-pack/p/210021918","kids clothes","[{""sub-categories"":""kids accessories""}]","Pink Mixed Elastic Hair Ties 30 Pack","£1.00","https://primedia.primark.com/i/primark/210021918-01?w=1000&h=1000&img404=missing_product&v=1646842577762&locale=en-*,*"
"1646835327-2804","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=9","New
                        

                        
		

                            Younger Boy Red Marvel Spiderman Miles Morales T-Shirt","https://www.primark.com/en/all-products/kids/boys-clothes/age-2-7/younger-boy-red-marvel-spiderman-miles-morales-t-shirt/p/210190463","kids clothes","[{""sub-categories"":""boys clothes""},{""sub-categories"":""boy clothes age 2-7""}]","Younger Boy Red Marvel Spiderman Miles Morales T-Shirt","£5.50","https://primedia.primark.com/i/primark/210190463-01?w=1000&h=1000&img404=missing_product&v=1646835323912&locale=en-*,*"
"1646843991-4466","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=44","Black Maternity Over Bump Skinny Jeans","https://www.primark.com/en/all-products/womenswear/clothing/all-jeans/black-maternity-over-bump-skinny-jeans/p/133426401","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jeans for women""}]","Black Maternity Over Bump Skinny Jeans","£17.00","https://primedia.primark.com/i/primark/133426401-01?w=1000&h=1000&img404=missing_product&v=1646843987514&locale=en-*,*"
"1646844647-4600","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=46","Blue Lilo And Stitch Pet Bowl","https://www.primark.com/en/all-products/homeware/seasonal-gift/novelty-presents-gadgets/blue-lilo-and-stitch-pet-bowl/p/133059897","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""gifts: games, mugs & gadgets""}]","Blue Lilo And Stitch Pet Bowl","£6.00","https://primedia.primark.com/i/primark/133059897-01?w=1000&h=1000&img404=missing_product&v=1646844644835&locale=en-*,*"
"1646840169-3750","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=29","Burgundy Plain Zip Through Hoodie","https://www.primark.com/en/all-products/womenswear/clothing/gym-clothes/burgundy-plain-zip-through-hoodie/p/210108537","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""gym clothes""}]","Burgundy Plain Zip Through Hoodie","£7.00","https://primedia.primark.com/i/primark/210108537-01?w=1000&h=1000&img404=missing_product&v=1646840165847&locale=en-*,*"
"1646844385-4547","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=45","Workout Resistance Band Set 11 Piece","https://www.primark.com/en/all-products/homeware/seasonal-gift/novelty-presents-gadgets/workout-resistance-band-set-11-piece/p/133245116","homeware","[{""sub-categories"":""seasonal & gifts""},{""sub-categories"":""gifts: games, mugs & gadgets""}]","Workout Resistance Band Set 11 Piece","£10.00","https://primedia.primark.com/i/primark/133245116-01?w=1000&h=1000&img404=missing_product&v=1646844381266&locale=en-*,*"
"1646842278-4126","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=36","Baby Girl Woodland Print Sleepsuits 3 Pack","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-clothing-essentials/baby-girl-woodland-print-sleepsuits-3-pack/p/210033834","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby clothing essentials""}]","Baby Girl Woodland Print Sleepsuits 3 Pack","£7.00","https://primedia.primark.com/i/primark/210033834-01?w=1000&h=1000&img404=missing_product&v=1646842274450&locale=en-*,*"
"1646841256-3918","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=32","Black Denim Ripped Wide Leg Jeans","https://www.primark.com/en/all-products/womenswear/clothing/all-jeans/black-denim-ripped-wide-leg-jeans/p/210115329","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jeans for women""}]","Black Denim Ripped Wide Leg Jeans","£19.00","https://primedia.primark.com/i/primark/210115329-01?w=1000&h=1000&img404=missing_product&v=1646841253467&locale=en-*,*"
"1646839114-3547","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=24","Black And Neon Kappa Hipster Trunks 2 Pack","https://www.primark.com/en/all-products/menswear/mens-clothing/underwear/black-and-neon-kappa-hipster-trunks-2-pack/p/210099901","all men's","[{""sub-categories"":""clothing""},{""sub-categories"":""underwear""}]","Black And Neon Kappa Hipster Trunks 2 Pack","£7.00","https://primedia.primark.com/i/primark/210099901-01?w=1000&h=1000&img404=missing_product&v=1646839111854&locale=en-*,*"
"1646837216-3190","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=17","Monochrome Satin Polka Dot Print Shorts","https://www.primark.com/en/all-products/womenswear/clothing/pyjamas/tops-bottoms/monochrome-satin-polka-dot-print-shorts/p/210170891","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""pyjamas""},{""sub-categories"":""pyjama set""}]","Monochrome Satin Polka Dot Print Shorts","£6.00","https://primedia.primark.com/i/primark/210170891-01?w=1000&h=1000&img404=missing_product&v=1646837213271&locale=en-*,*"
"1646844931-4656","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=48","Boys Paint Splat Socks 5 Pack","https://www.primark.com/en/all-products/kids/kids-accessories/boys-paint-splat-socks-5-pack/p/129806012","kids clothes","[{""sub-categories"":""kids accessories""}]","Boys Paint Splat Socks 5 Pack","£2.50","https://primedia.primark.com/i/primark/129806012-01?w=1000&h=1000&img404=missing_product&v=1646844927205&locale=en-*,*"
"1646842972-4266","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=39","Baby Toothbrush Set","https://www.primark.com/en/all-products/cosmetics/makeup/kids-makeup-kits/baby-toothbrush-set/p/134358017","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""lip glosses & nail kits""}]","Baby Toothbrush Set","£1.50","https://primedia.primark.com/i/primark/134358017-01?w=1000&h=1000&img404=missing_product&v=1646842968648&locale=en-*,*"
"1646834705-2679","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=6","New
                        

                        
		

                            Peach Embellished Bra","https://www.primark.com/en/all-products/womenswear/clothing/underwear/mix-and-match-lingerie/peach-embellished-bra/p/210204096","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""lingerie & underwear""},{""sub-categories"":""lingerie coordinates""}]","Peach Embellished Bra","£7.00","https://primedia.primark.com/i/primark/210204096-01?w=1000&h=1000&img404=missing_product&v=1646834703473&locale=en-*,*"
"1646833628-2471","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=2","New
                        

                        
		

                            Baby Pink Ribbed T-Shirt And Leggings Set 2 Piece","https://www.primark.com/en/all-products/kids/baby-newborn-clothes/baby-boy-clothes/baby-pink-ribbed-t-shirt-and-leggings-set-2-piece/p/210204241","kids clothes","[{""sub-categories"":""baby & newborn clothes""},{""sub-categories"":""baby boy clothes""}]","Baby Pink Ribbed T-Shirt And Leggings Set 2 Piece","£5.00","https://primedia.primark.com/i/primark/210204241-01?w=1000&h=1000&img404=missing_product&v=1646833626136&locale=en-*,*"
"1646833463-2444","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=1","New
                        

                        
		

                            Ps Pro 6 Shade Eyeshadow Palette","https://www.primark.com/en/all-products/cosmetics/makeup/eyeshadow-palettes-eyeliners/ps-pro-6-shade-eyeshadow-palette/p/210194817","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""eyeshadow palettes & eyeliners""}]","Ps Pro 6 Shade Eyeshadow Palette","£5.00","https://primedia.primark.com/i/primark/210194817-01?w=1000&h=1000&img404=missing_product&v=1646833459727&locale=en-*,*"
"1646844020-4472","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=44","Ps Prep And Perfect Balancing Priming Gel","https://www.primark.com/en/all-products/cosmetics/beauty-routine/foundations-powders/ps-prep-and-perfect-balancing-priming-gel/p/130887357","makeup & cosmetics","[{""sub-categories"":""makeup sets & beauty products""},{""sub-categories"":""foundation, concealer""}]","Ps Prep And Perfect Balancing Priming Gel","£3.00","https://primedia.primark.com/i/primark/130887357-01?w=1000&h=1000&img404=missing_product&v=1646844015929&locale=en-*,*"
"1646843005-4272","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=40","Ps Black Roll Model Curl Mascara","https://www.primark.com/en/all-products/cosmetics/makeup/eyeshadow-palettes-eyeliners/ps-black-roll-model-curl-mascara/p/133315596","makeup & cosmetics","[{""sub-categories"":""eye & face makeup""},{""sub-categories"":""eyeshadow palettes & eyeliners""}]","Ps Black Roll Model Curl Mascara","£2.50","https://primedia.primark.com/i/primark/133315596-01?w=1000&h=1000&img404=missing_product&v=1646843002532&locale=en-*,*"
"1646837063-3159","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=16","Peach Rouched Square Toe Ballerina Shoes","https://www.primark.com/en/all-products/womenswear/shoes-boots/loafers-pumps/peach-rouched-square-toe-ballerina-shoes/p/210195623","all women's","[{""sub-categories"":""shoes & boots""},{""sub-categories"":""ballet shoes, loafers & pumps""}]","Peach Rouched Square Toe Ballerina Shoes","£6.00","https://primedia.primark.com/i/primark/210195623-01?w=1000&h=1000&img404=missing_product&v=1646837060488&locale=en-*,*"
"1646837625-3269","https://www.primark.com/en/all-products/c/categories?productPagePosition=0","/en/all-products/c/categories/load-more-products?q=%3Anewin-desc&page=19","Primark Red Beige Oversized Overhead Hoodie","https://www.primark.com/en/all-products/womenswear/clothing/jumpers-sweatshirts/hoodies/primark-red-beige-oversized-overhead-hoodie/p/210153901","all women's","[{""sub-categories"":""clothing""},{""sub-categories"":""jumpers""},{""sub-categories"":""hoodies""}]","Primark Red Beige Oversized Overhead Hoodie","£16.00","https://primedia.primark.com/i/primark/210153901-01?w=1000&h=1000&img404=missing_product&v=1646837621973&locale=en-*,*"
